id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
3450.0,D.A.I.Wo  DAIWO,"R$ 6,90",0.1%,1.3%,1.0%,0.5%,R$ 1.199.242,R$ 6.904.877,R$ 6.904.877,10.0
3451.0,Lynex  LYNX,"R$ 0,08855",1.0%,1.2%,3.0%,7.5%,R$ 1.056.496,R$ 6.902.376,R$ 26.854.101,26.0
3455.0,CYI by Virtuals  CYI,"R$ 0,006905",0.0%,0.0%,11.0%,2.8%,"R$ 40.202,28",R$ 6.877.331,R$ 6.877.331,10.0
3449.0,you can now buy  HAPPINESS,"R$ 0,006877",4.1%,65.1%,-,-,R$ 2.910.070,R$ 6.876.464,R$ 6.876.464,10.0
3457.0,Alpha Synbo Meme  ASM,"R$ 0,2292",0.0%,1.7%,2.7%,47.6%,"R$ 6.239,54",R$ 6.875.834,R$ 6.875.834,10.0
3458.0,Internet Token  INT,"R$ 0,01918",0.4%,1.5%,2.8%,56.3%,"R$ 143,52",R$ 6.874.618,R$ 16.601.866,41.0
3454.0,Evan  EVAN,"R$ 0,006873",0.5%,1.0%,22.4%,18.6%,R$ 672.449,R$ 6.871.581,R$ 6.871.581,10.0
3453.0,nomnom  NOMNOM,"R$ 0,006873",0.4%,4.5%,7.1%,11.3%,R$ 381.440,R$ 6.871.532,R$ 6.871.532,10.0
3459.0,Bink AI  BINK,"R$ 0,007916",10.0%,49.9%,66.1%,0.7%,R$ 481.849,R$ 6.863.979,R$ 6.863.979,10.0
3460.0,Lossless  LSS,"R$ 0,09021",0.1%,1.9%,11.8%,8.5%,R$ 533.709,R$ 6.862.619,R$ 9.020.816,76.0
3461.0,NMKR  $NMKR,"R$ 0,003637",0.2%,4.0%,9.3%,21.4%,R$ 129.310,R$ 6.860.879,R$ 36.367.861,19.0
3462.0,Aurascope  AURA,"R$ 0,00686",11.6%,20.8%,28.1%,-,R$ 666.087,R$ 6.859.993,R$ 6.859.993,10.0
3463.0,Solana ID  SOLID,"R$ 0,01644",1.5%,4.9%,0.3%,9.4%,"R$ 15.719,28",R$ 6.853.761,R$ 16.446.556,42.0
3464.0,$SKITTEN  SKITTEN,"R$ 0,006904",0.7%,0.1%,63.9%,216.1%,R$ 352.947,R$ 6.850.292,R$ 6.850.292,10.0
3465.0,VoluMint  VMINT,"R$ 0,01124",0.1%,0.2%,11.3%,10.5%,"R$ 17.996,77",R$ 6.849.444,R$ 11.238.774,61.0
3466.0,myDid  SYL,"R$ 0,0008856",0.1%,10.1%,17.4%,13.9%,R$ 484.587,R$ 6.843.973,R$ 8.695.402,79.0
3467.0,Bear Champ  BCHAMP,"R$ 0,006835",4.5%,8.5%,16.6%,17.5%,"R$ 7.558,83",R$ 6.834.758,R$ 6.834.758,10.0
3469.0,Husky Avax  HUSKY,"R$ 0,077754",0.7%,3.6%,7.0%,70.0%,"R$ 7.072,37",R$ 6.827.213,R$ 6.827.213,10.0
3470.0,Pyth ETH  PYTHETH,"R$ 14.695,73",0.0%,1.2%,1.7%,40.5%,"$0,00",R$ 6.814.411,R$ 6.814.411,10.0
3471.0,Jarvis  JARVIS,"R$ 0,1622",-,-,-,-,"R$ 28,62",R$ 6.812.545,R$ 6.812.545,10.0
3472.0,MContent  MCONTENT,"R$ 0,08185",0.0%,16.6%,9.2%,36.1%,"R$ 7.406,83",R$ 6.812.241,R$ 11.140.685,61.0
3473.0,Buz Economy  BUZ,"R$ 0,4541",0.0%,0.5%,2.5%,16.2%,R$ 561.132,R$ 6.811.604,R$ 6.811.604,10.0
3468.0,Salvator Mundi  MUNDI,"R$ 0,006806",0.8%,3.7%,8.0%,26.7%,"R$ 99.723,17",R$ 6.804.717,R$ 6.804.717,10.0
3440.0,ufunapp  UFUN,"R$ 0,006802",12.9%,9.2%,-,-,R$ 2.175.217,R$ 6.801.667,R$ 6.801.667,10.0
3475.0,Guru Network  GURU,"R$ 0,02201",0.0%,0.5%,0.0%,71.1%,R$ 1.071.333,R$ 6.799.667,R$ 22.005.993,31.0
3476.0,RIKO  RIKO,"R$ 0,01184",0.1%,1.4%,1.6%,9.6%,R$ 403.450,R$ 6.798.036,R$ 11.838.977,57.0
3477.0,JPEG'd (OLD)  JPEG,"R$ 0,00009785",-,-,-,-,"R$ 145,07",R$ 6.792.925,R$ 6.792.925,10.0
3456.0,IKUN  IKUN,"R$ 0,006793",2.7%,7.9%,38.2%,-,R$ 22.752.815,R$ 6.792.891,R$ 6.792.891,10.0
3478.0,MCH Coin  MCHC,"R$ 0,1848",0.0%,0.8%,4.0%,2.6%,"R$ 7.461,74",R$ 6.785.874,R$ 6.976.754,97.0
3479.0,MELD [OLD]  MELD,"R$ 0,004576",1.3%,1.3%,4.1%,2.6%,"R$ 16,60",R$ 6.780.763,R$ 18.302.462,37.0
3480.0,NAGA  NGC,"R$ 0,08697",0.1%,12.1%,54.3%,64.4%,R$ 100.360,R$ 6.776.036,R$ 6.776.036,10.0
3481.0,SEED  SEED,"R$ 0,01903",0.3%,3.3%,14.2%,12.6%,R$ 11.805.759,R$ 6.774.561,R$ 19.029.777,36.0
3474.0,Cyberdoge  CDOGE,"R$ 0,006773",0.5%,1.8%,28.9%,76.4%,"R$ 12.547,21",R$ 6.771.864,R$ 6.771.864,10.0
3482.0,sci-hub  SCIHUB,"R$ 0,006767",0.1%,0.9%,6.8%,36.9%,R$ 3.864.401,R$ 6.767.103,R$ 6.767.103,10.0
3483.0,Manifold Finance  FOLD,"R$ 3,53",0.4%,9.5%,4.9%,15.0%,"R$ 17.379,71",R$ 6.754.410,R$ 7.067.404,96.0
3484.0,HAVAH  HVH,"R$ 0,006934",0.1%,0.7%,1.2%,24.1%,R$ 238.712,R$ 6.752.392,R$ 69.335.612,1.0
3485.0,Mner Club  RMNER,"R$ 8,22",0.3%,3.8%,6.5%,16.8%,"R$ 12.899,95",R$ 6.750.532,R$ 7.536.958,9.0
3486.0,SPICE  SPICE,"R$ 0,0004011",1.6%,1.3%,9.1%,52.2%,R$ 1.988.362,R$ 6.747.233,R$ 27.838.197,24.0
3488.0,Pectra Giraffe  GPECTRA,"R$ 0,00001591",0.1%,23.4%,1.4%,-,R$ 1.504.319,R$ 6.745.431,R$ 6.745.431,10.0
3487.0,Pepe on SOL  PEPE,"R$ 0,006738",0.3%,4.1%,2.9%,11.2%,R$ 186.265,R$ 6.737.744,R$ 6.737.744,10.0
3489.0,RONKE  RONKE,"R$ 0,007762",0.3%,19.9%,9.7%,1.7%,R$ 165.666,R$ 6.723.371,R$ 7.762.823,87.0
3493.0,SAIKO•HAMSTER  $SAIKO,"R$ 0,3201",0.4%,2.3%,41.8%,54.2%,"R$ 6.351,05",R$ 6.721.312,R$ 6.721.312,10.0
3490.0,Deq Staked AVAIL  STAVAIL,"R$ 0,2208",-,-,-,-,"R$ 34.390,09",R$ 6.720.128,R$ 6.720.128,10.0
3491.0,Bear In Bathrobe  BIB,"R$ 0,006683",0.1%,0.6%,2.1%,1.5%,"R$ 196,92",R$ 6.713.634,R$ 6.713.634,10.0
3492.0,Chainpal  CPAL,"R$ 0,8797",0.3%,2.0%,16.4%,169.4%,"R$ 56.010,47",R$ 6.710.430,R$ 8.799.409,76.0
3494.0,SpaceFalcon  FCON,"R$ 0,0003867",1.2%,1.9%,14.3%,2.1%,R$ 1.885.467,R$ 6.706.375,R$ 7.348.336,91.0
3495.0,AskJimmy  ASKJ,"R$ 0,01647",1.4%,4.7%,3.6%,21.6%,R$ 15.845.678,R$ 6.703.248,R$ 16.470.432,41.0
3496.0,Yaku  YAKU,"R$ 0,01353",7.4%,3.8%,17.3%,38.7%,"R$ 18.898,75",R$ 6.702.916,R$ 6.766.410,99.0
3497.0,Boi the Bear  BOI,"R$ 0,006699",0.2%,2.7%,2.2%,-,R$ 573.383,R$ 6.701.651,R$ 6.701.651,10.0
3498.0,Monko  MONKO,"R$ 0,056824",0.9%,2.0%,55.0%,3.1%,"R$ 41.524,13",R$ 6.696.958,R$ 6.880.105,97.0
3499.0,Verida Token  VDA,"R$ 0,0233",0.1%,5.3%,23.6%,26.7%,R$ 596.155,R$ 6.690.831,R$ 23.303.836,29.0
3501.0,Panda Swap  PANDA,"R$ 0,007488",0.0%,0.8%,9.3%,23.0%,"R$ 32.934,91",R$ 6.686.237,R$ 6.686.237,10.0
3500.0,TN100x  TN100X,"R$ 0,001012",1.7%,2.1%,21.5%,2.6%,"R$ 51.665,90",R$ 6.681.302,R$ 8.788.768,76.0
3503.0,Gluteus Maximus by Virtuals  GLUTEU,"R$ 0,006691",0.7%,10.0%,5.8%,1.6%,R$ 623.501,R$ 6.678.065,R$ 6.678.065,10.0
3502.0,PureFi  UFI,"R$ 0,07145",1.7%,1.1%,7.7%,8.6%,"R$ 44.028,90",R$ 6.677.725,R$ 7.144.508,93.0
3504.0,KEI Stablecoin  KEI,"R$ 5,60",0.9%,0.3%,1.0%,1.1%,R$ 2.718.563,R$ 6.667.497,R$ 6.667.497,10.0
3505.0,WAI Combinator by Virtuals  WAI,"R$ 0,006741",0.9%,16.7%,13.0%,58.1%,R$ 265.546,R$ 6.664.375,R$ 6.664.375,10.0
3507.0,Engines of Fury  FURY,"R$ 0,1362",0.1%,4.2%,3.7%,14.4%,R$ 2.723.129,R$ 6.659.599,R$ 16.211.078,41.0
3506.0,Dyordotcom  DYOR,"R$ 0,01548",0.2%,0.5%,2.9%,1.5%,"R$ 6.957,48",R$ 6.655.882,R$ 6.655.882,10.0
3508.0,Open Meta City  OMZ,"R$ 0,228",0.2%,1.4%,2.3%,4.9%,R$ 312.790,R$ 6.655.204,R$ 45.570.585,15.0
3510.0,HyperSwap AI  HYLX,"R$ 0,006652",1.7%,4.8%,44.7%,-,R$ 1.414.391,R$ 6.651.685,R$ 6.651.685,10.0
3509.0,NerveNetwork  NVT,"R$ 0,01586",0.0%,1.0%,5.4%,1.7%,"R$ 43,32",R$ 6.648.175,R$ 33.311.233,2.0
3512.0,Yeet  YEET,"R$ 0,01514",0.4%,0.1%,1.7%,48.0%,R$ 102.353,R$ 6.620.926,R$ 15.139.450,44.0
3511.0,RETSBA  RETSBA,"R$ 0,008025",0.2%,61.3%,40.8%,-,R$ 344.613,R$ 6.616.354,R$ 6.872.062,96.0
3514.0,Nailong  NAILONG,"R$ 0,006611",1.4%,5.9%,42.3%,158.6%,R$ 993.726,R$ 6.610.779,R$ 6.610.779,10.0
3515.0,Any Inu  AI,"R$ 0,00001568",0.1%,1.3%,1.5%,14.8%,R$ 1.054.767,R$ 6.596.816,R$ 6.596.816,10.0
3520.0,Fefe  FEFE,"R$ 0,01567",0.7%,1.8%,18.7%,6.3%,R$ 1.420.055,R$ 6.593.780,R$ 6.593.780,10.0
3516.0,Vidya  VIDYA,"R$ 0,1559",0.9%,1.9%,8.6%,7.2%,R$ 186.217,R$ 6.590.851,R$ 7.797.285,85.0
3517.0,Bridged Tether (Wanchain)  WANUSDT,"R$ 5,67",0.1%,0.4%,0.4%,0.3%,"R$ 51.122,47",R$ 6.588.964,R$ 6.588.964,10.0
3519.0,Bridged USDC (Hashport)  USDC[HTS],"R$ 5,65",0.1%,0.4%,0.5%,0.1%,R$ 563.117,R$ 6.582.734,R$ 6.582.734,10.0
3518.0,GameZone  GZONE,"R$ 0,01561",7.9%,3.8%,2.9%,8.2%,R$ 558.465,R$ 6.579.434,R$ 6.579.434,10.0
3521.0,StellaSwap  STELLA,"R$ 0,1163",0.0%,0.6%,16.2%,6.6%,"R$ 5.950,54",R$ 6.562.054,R$ 6.562.054,10.0
3522.0,dotmoovs  MOOV,"R$ 0,006572",0.8%,0.1%,4.5%,1.1%,R$ 1.174.434,R$ 6.558.702,R$ 6.558.702,10.0
3523.0,iComPneT  CPT,"R$ 0,1572",0.1%,0.2%,3.6%,682.7%,"R$ 68.064,03",R$ 6.556.854,R$ 39.289.690,17.0
3524.0,COMBO  COMBO,"R$ 0,07957",3.5%,7.6%,6.9%,42.3%,R$ 3.368.179,R$ 6.555.007,R$ 7.957.000,82.0
3529.0,BlackCardCoin  BCCOIN,"R$ 0,6548",0.2%,12.3%,22.6%,199.2%,R$ 2.241.757,R$ 6.547.741,R$ 45.834.190,14.0
3525.0,Lynk Coin  LYNK,"R$ 0,02775",0.4%,2.7%,15.4%,5.8%,R$ 187.215,R$ 6.547.608,R$ 28.042.417,23.0
3526.0,SHREE  SHR,"R$ 0,3234",-,-,-,-,"R$ 1.259,57",R$ 6.547.287,R$ 5.175.006.258,0.0
3527.0,BANNED  BANNED,"R$ 0,006547",3.4%,0.0%,150.6%,-,R$ 307.407,R$ 6.545.910,R$ 6.545.910,10.0
3528.0,COFFEE  COFE,"R$ 0,0008168",-,-,-,-,"R$ 834,26",R$ 6.534.461,R$ 6.534.461,10.0
3513.0,Based Turbo  TURBO,"R$ 0,00009461",0.4%,2.9%,32.9%,192.6%,R$ 229.618,R$ 6.528.162,R$ 6.528.162,10.0
3530.0,Kunji Finance  KNJ,"R$ 0,1483",0.1%,8.4%,26.2%,38.7%,R$ 532.856,R$ 6.527.028,R$ 14.830.322,44.0
3531.0,Anti Rug Agent  ANTIRUG,"R$ 0,00649",0.6%,1.4%,15.3%,73.3%,R$ 295.281,R$ 6.526.191,R$ 6.526.191,10.0
3532.0,Pell Network Token  PELL,"R$ 0,0194",0.1%,4.3%,6.4%,18.3%,R$ 6.005.530,R$ 6.521.277,R$ 40.757.983,16.0
3533.0,GM.AI  GM,"R$ 0,01861",1.3%,3.9%,8.7%,15.9%,R$ 441.754,R$ 6.512.986,R$ 18.608.531,35.0
3534.0,Broak on Base  BROAK,"R$ 0,01032",3.4%,3.1%,-,-,R$ 207.121,R$ 6.510.817,R$ 6.510.817,10.0
3536.0,Solarcoin  SLR,"R$ 0,1004",0.0%,0.8%,0.5%,36.4%,"R$ 10.383,43",R$ 6.507.944,R$ 9.850.205.367,0.0
3535.0,Maia  MAIA,"R$ 20,63",0.1%,4.1%,7.8%,35.7%,"R$ 2.068,49",R$ 6.503.936,R$ 6.503.936,10.0
3538.0,Naked Jim  $JIM,"R$ 0,006503",1.0%,0.9%,27.8%,6.3%,"R$ 39.021,13",R$ 6.502.604,R$ 6.502.604,10.0
3537.0,AshSwap  ASH,"R$ 0,01625",0.7%,1.3%,3.3%,1.5%,"R$ 32.202,87",R$ 6.499.666,R$ 16.253.765,4.0
3539.0,Alongside Crypto Market Index  AMKT,"R$ 1.764,55",0.2%,1.9%,51.9%,26.7%,"R$ 1.686,90",R$ 6.492.530,R$ 6.492.530,10.0
3540.0,Everyworld  EVERY,"R$ 0,002766",0.8%,3.3%,23.0%,19.2%,R$ 552.914,R$ 6.490.131,R$ 27.664.005,23.0
3541.0,Bridged USD Coin (Wanchain)  WANUSDC,"R$ 5,67",0.1%,0.8%,0.5%,0.3%,"R$ 6.856,85",R$ 6.482.240,R$ 6.482.240,10.0
3543.0,AS Monaco Fan Token  ASM,"R$ 1,47",3.3%,1.0%,3.9%,8.4%,R$ 576.856,R$ 6.467.603,R$ 14.699.234,44.0
3544.0,DRAC (Ordinals)  DRAC,"R$ 0,06053",0.1%,3.9%,0.5%,7.7%,R$ 556.845,R$ 6.465.611,R$ 6.465.611,10.0
3545.0,Dojo token  DOJO,"R$ 0,01014",0.5%,5.0%,3.4%,27.3%,"R$ 61,91",R$ 6.457.868,R$ 8.110.353,8.0
3546.0,Planq  PLQ,"R$ 0,04652",0.2%,7.5%,1.8%,13.3%,"R$ 6.325,56",R$ 6.457.684,R$ 6.460.158,10.0
3547.0,Merit Circle  MC,"R$ 0,5414",0.2%,3.6%,12.6%,12.4%,"R$ 28.737,81",R$ 6.446.482,R$ 6.446.482,10.0
3548.0,Sperax USD  USDS,"R$ 5,67",0.3%,0.5%,0.4%,0.3%,R$ 471.704,R$ 6.443.117,R$ 6.443.117,10.0
3542.0,Arkreen Token  AKRE,"R$ 0,001128",0.6%,1.3%,2.9%,36.0%,"R$ 6.926,71",R$ 6.439.655,R$ 11.276.725,57.0
3549.0,Synapse Bridged USDC (Elastos)  USDC,"R$ 5,60",0.4%,1.3%,0.7%,1.7%,"R$ 84.151,81",R$ 6.438.940,R$ 6.438.940,10.0
3550.0,666  666,"R$ 0,6419",0.6%,0.3%,12.5%,3.8%,R$ 213.082,R$ 6.418.262,R$ 6.418.262,10.0
3551.0,TKNZ.FUN  TKNZ,"R$ 0,00621",2.5%,3.2%,25.6%,-,R$ 484.739,R$ 6.416.896,R$ 6.416.896,10.0
3552.0,Tomb  TOMB,"R$ 0,02094",0.1%,4.9%,11.2%,19.2%,"R$ 240,75",R$ 6.416.663,R$ 6.416.663,10.0
3553.0,Probit  PROB,"R$ 0,2317",0.2%,1.6%,15.7%,43.8%,R$ 331.734,R$ 6.416.561,R$ 44.014.946,15.0
3554.0,MerlinSwap  MP,"R$ 0,002037",0.1%,0.3%,1.3%,11.1%,R$ 546.538,R$ 6.415.863,R$ 42.772.422,15.0
3555.0,Out of body experience  OOBE,"R$ 0,00673",1.0%,4.8%,8.0%,23.3%,R$ 413.055,R$ 6.413.978,R$ 6.413.978,10.0
3556.0,Robotaxi  TAXI,"R$ 0,06407",0.2%,1.7%,1.0%,32.8%,"R$ 480,91",R$ 6.407.207,R$ 6.407.207,10.0
3557.0,Toad Killer  $TOAD,"R$ 0,071515",0.3%,0.7%,4.4%,52.8%,R$ 276.142,R$ 6.393.794,R$ 6.393.794,10.0
3561.0,SAD HAMSTER  HAMMY,"R$ 0,006394",0.6%,6.2%,29.2%,7.8%,"R$ 5.572,14",R$ 6.393.038,R$ 6.393.038,10.0
3558.0,Chain-key USDC  CKUSDC,"R$ 5,66",0.3%,0.1%,0.7%,0.9%,R$ 691.745,R$ 6.391.458,R$ 6.391.458,10.0
3559.0,NazareAI  NAZAREAI,"R$ 0,006729",14.3%,46.5%,9.5%,124.4%,R$ 1.080.609,R$ 6.386.443,R$ 6.386.443,10.0
3560.0,AIOS Foundation  AIOS,"R$ 0,01926",0.1%,3.3%,3.9%,16.6%,R$ 6.473.018,R$ 6.379.889,R$ 6.379.889,10.0
3562.0,Quan2um  $QNTM,"R$ 0,01274",1.3%,1.9%,9.7%,36.6%,R$ 573.716,R$ 6.371.860,R$ 12.743.730,5.0
3564.0,DEFAI  DEFAI,"R$ 0,006362",14.6%,77.0%,297.1%,156.3%,R$ 1.581.802,R$ 6.361.810,R$ 6.361.810,10.0
3563.0,X Community  X,"R$ 0,006416",0.0%,3.5%,18.7%,51.3%,R$ 194.635,R$ 6.351.487,R$ 6.351.487,10.0
3566.0,RUGMAN  $RUG,"R$ 0,06344",0.1%,13.1%,60.0%,235.2%,"R$ 41.276,99",R$ 6.343.882,R$ 6.343.882,10.0
3567.0,Million  MM,"R$ 6,34",0.0%,0.4%,0.9%,1.3%,"R$ 4.725,54",R$ 6.335.754,R$ 6.335.754,10.0
3568.0,Tubbi  TUBBI,"R$ 0,0006333",-,-,-,-,R$ 359.710,R$ 6.332.735,R$ 6.332.735,10.0
3565.0,LOAFCAT  LOAFCAT,"R$ 0,00006329",1.9%,9.3%,11.5%,4.0%,"R$ 40.028,68",R$ 6.328.765,R$ 6.328.765,10.0
3569.0,GORF  GORF,"R$ 0,007021",0.2%,2.3%,6.8%,-,"R$ 74.803,28",R$ 6.304.435,R$ 6.304.435,10.0
3570.0,Polygon zkEVM Bridged WBTC (Polygon zkEVM)  WBTC,R$ 607.178,0.1%,1.4%,2.2%,10.3%,"R$ 1.967,06",R$ 6.300.259,R$ 6.300.259,10.0
3573.0,UBXS  UBXS,"R$ 0,1167",0.2%,2.1%,19.4%,30.9%,R$ 1.731.594,R$ 6.290.705,R$ 11.408.805,55.0
3571.0,Treecle  TRCL,"R$ 0,006311",0.0%,1.1%,27.3%,61.0%,R$ 517.591,R$ 6.289.036,R$ 6.289.036,10.0
3572.0,Kai Ken  KAI,"R$ 0,071494",0.3%,0.8%,3.9%,24.9%,R$ 790.865,R$ 6.286.921,R$ 6.286.921,10.0
3574.0,Shroomy  SHROOMY,"R$ 0,006762",0.0%,3.5%,3.9%,54.6%,R$ 677.676,R$ 6.271.790,R$ 6.271.790,10.0
3575.0,apM Coin  APM,"R$ 0,0173",0.0%,0.4%,2.0%,1.3%,R$ 690.556,R$ 6.261.532,R$ 31.361.734,2.0
3576.0,Encryptum  ENCT,"R$ 0,006256",1.8%,10.1%,-,-,R$ 565.053,R$ 6.255.786,R$ 6.255.786,10.0
3578.0,Potcoin  POT,"R$ 0,01489",0.1%,2.8%,18.3%,34.3%,"R$ 79.004,10",R$ 6.254.485,R$ 6.254.485,10.0
3580.0,Curetopia  CURES,"R$ 0,1767",0.6%,0.0%,9.8%,6.1%,"R$ 87.529,59",R$ 6.249.384,R$ 17.664.700,35.0
3579.0,Kontos  KOS,"R$ 0,03768",0.1%,0.2%,27.3%,6.5%,R$ 566.292,R$ 6.249.227,R$ 37.679.876,17.0
3577.0,LPC_Ai_Lumi by Virtuals  LUMI,"R$ 0,006248",0.1%,12.0%,-,-,R$ 540.104,R$ 6.247.907,R$ 6.247.907,10.0
3581.0,Revuto  REVU,"R$ 0,04621",2.4%,7.5%,6.4%,42.5%,R$ 970.550,R$ 6.243.617,R$ 12.944.627,48.0
3582.0,TrenchBuddy  TRENCH,"R$ 0,006447",0.3%,29.2%,21.4%,11.3%,R$ 429.664,R$ 6.238.128,R$ 6.466.070,96.0
3584.0,Soul Scanner  SOUL,"R$ 6,20",0.5%,3.7%,8.7%,7.6%,"R$ 9.292,28",R$ 6.232.688,R$ 6.232.688,10.0
3585.0,TracyAI by Virtuals  TRACY,"R$ 0,008782",0.0%,17.8%,13.2%,36.3%,R$ 15.017.323,R$ 6.229.046,R$ 9.402.875,66.0
3587.0,Solidly  SOLID,"R$ 0,5082",0.1%,17.9%,39.1%,81.5%,"R$ 17.203,69",R$ 6.228.462,R$ 45.236.012,14.0
3586.0,MoonPrime Games  LUNAR,"R$ 0,006911",0.3%,1.0%,3.1%,2.1%,"R$ 6.985,87",R$ 6.228.298,R$ 6.228.298,10.0
3588.0,Salamanca  DON,"R$ 0,00627",0.4%,9.4%,7.4%,73.1%,R$ 23.843.296,R$ 6.226.817,R$ 6.226.817,10.0
3589.0,RMRK  RMRK,"R$ 0,6883",0.4%,5.3%,6.0%,33.7%,R$ 458.308,R$ 6.220.269,R$ 6.882.994,9.0
3590.0,Scallop  SCLP,"R$ 0,1115",0.0%,0.2%,0.7%,8.4%,"R$ 52,59",R$ 6.208.726,R$ 11.154.088,56.0
3591.0,BASED•INTERNET•PANDA (Runes)  BIP,"R$ 0,01241",0.3%,0.2%,9.9%,16.2%,"R$ 7.760,11",R$ 6.204.443,R$ 6.204.443,10.0
3592.0,AGIXBT by Virtuals  AGIXBT,"R$ 0,006165",0.6%,2.4%,10.1%,56.3%,"R$ 71.156,04",R$ 6.203.634,R$ 6.203.634,10.0
3593.0,Hyperstable  PEG,"R$ 0,2176",2.6%,4.4%,55.1%,-,"R$ 94.588,35",R$ 6.187.872,R$ 108.891.752,6.0
3594.0,Pepe KRC20  $PEPE,"R$ 0,0002156",11.3%,12.8%,4.2%,89.3%,"R$ 754,59",R$ 6.187.613,R$ 6.187.613,10.0
3583.0,DORA AI by Virtuals  DORA,"R$ 0,00724",9.8%,0.6%,26.5%,1.3%,R$ 110.993,R$ 6.185.601,R$ 7.239.539,85.0
3596.0,SKI MASK CAT  SKICAT,"R$ 0,00624",0.2%,0.5%,33.7%,16.2%,R$ 143.170,R$ 6.178.134,R$ 6.178.134,10.0
3595.0,Zygo The Frog  ZYGO,"R$ 0,006177",3.0%,5.7%,9.9%,70.7%,R$ 288.044,R$ 6.176.549,R$ 6.176.549,10.0
3598.0,LUCA  LUCA,"R$ 4,12",0.2%,0.9%,8.6%,40.0%,R$ 1.162.324,R$ 6.172.411,R$ 11.439.421,54.0
3599.0,Memecoin  MEMECOIN,"R$ 0,006193",9.4%,7.3%,212.4%,71.6%,R$ 8.129.968,R$ 6.170.037,R$ 6.170.037,10.0
3600.0,Superfriend  SUPFRIEND,"R$ 0,00617",4.3%,35.1%,28.9%,-,R$ 21.274.452,R$ 6.169.409,R$ 6.169.409,10.0
3601.0,Decentrawood  DEOD,"R$ 0,0148",1.7%,4.9%,4.0%,28.8%,R$ 1.157.861,R$ 6.168.971,R$ 6.168.971,10.0
3602.0,Phoenixcoin  PXC,"R$ 0,06675",0.1%,19.0%,14.0%,36.7%,"R$ 85,65",R$ 6.164.873,R$ 6.164.993,10.0
3612.0,Gekko AI by Virtuals  GEKKO,"R$ 0,006165",0.6%,10.0%,18.9%,9.6%,R$ 153.711,R$ 6.164.608,R$ 6.164.608,10.0
3608.0,SafeCoin  SAFE,"R$ 0,1972",0.1%,1.5%,13.2%,8.1%,"R$ 873,75",R$ 6.156.200,R$ 6.156.200,10.0
3597.0,MooMoo Token  MOO,"R$ 0,007574",0.1%,1.2%,4.0%,29.7%,"R$ 9.583,99",R$ 6.150.205,R$ 6.150.205,10.0
3603.0,Boochie by Matt Furie  BOOCHIE,"R$ 0,071462",7.0%,36.5%,-,-,R$ 16.591.284,R$ 6.150.120,R$ 6.150.120,10.0
3604.0,PER Project  PER,"R$ 0,01025",0.7%,0.5%,1.1%,4.2%,"R$ 2.664,69",R$ 6.150.029,R$ 6.150.029,10.0
3605.0,Finceptor  FINC,"R$ 0,1958",1.4%,3.9%,3.3%,196.5%,"R$ 79.118,39",R$ 6.142.853,R$ 19.583.544,31.0
3606.0,Sinverse  SIN,"R$ 0,007763",0.4%,1.2%,2.2%,5.9%,R$ 1.020.316,R$ 6.139.951,R$ 7.762.752,79.0
3607.0,e-Money  NGM,"R$ 0,07752",0.8%,2.4%,1.7%,8.4%,"R$ 176,03",R$ 6.134.252,R$ 10.667.805,58.0
3609.0,Paysenger EGO  EGO,"R$ 0,03053",0.1%,2.8%,4.8%,10.4%,R$ 1.451.160,R$ 6.106.936,R$ 9.831.233,62.0
3610.0,Tx24  TXT,"R$ 0,09588",0.2%,4.6%,4.5%,56.3%,R$ 2.711.979,R$ 6.104.591,R$ 19.176.726,32.0
3611.0,SENATE  SENATE,"R$ 0,04757",0.1%,0.2%,10.5%,19.1%,R$ 610.088,R$ 6.103.566,R$ 7.780.804,78.0
3613.0,DeltaPrime  PRIME,"R$ 1,41",-,-,-,-,"R$ 17,51",R$ 6.082.415,R$ 56.245.903,11.0
3616.0,IVPAY  IVPAY,"R$ 0,0204",0.5%,1.9%,1.8%,66.5%,R$ 1.751.526,R$ 6.079.645,R$ 20.463.235,3.0
3614.0,UFC Fan Token  UFC,"R$ 2,51",-,-,-,-,"R$ 1,83",R$ 6.079.561,R$ 50.211.791,12.0
3615.0,Seal  SEAL,"R$ 0,2893",0.2%,30.9%,29.7%,6.9%,R$ 674.278,R$ 6.075.277,R$ 6.075.277,10.0
3617.0,Mantis  M,"R$ 0,06076",0.1%,3.1%,28.0%,17.6%,"R$ 41.057,29",R$ 6.073.891,R$ 6.073.891,10.0
3619.0,Welshare Health Token  WEL,"R$ 0,02471",1.8%,2.5%,27.4%,26.6%,R$ 236.065,R$ 6.071.884,R$ 61.770.220,1.0
3621.0,Stargate Bridged USDC (Gravity)  USDC.E,"R$ 5,67",1.4%,0.5%,0.4%,0.3%,"R$ 64.343,98",R$ 6.059.244,R$ 6.059.244,10.0
3620.0,Re7 cbBTC  RE7CBBTC,R$ 624.883,0.0%,2.0%,4.2%,15.4%,"$0,00",R$ 6.057.573,R$ 6.057.573,10.0
3622.0,DuckChain Bridged USDT (DuckChain)  USDT,"R$ 6,05",0.4%,1.4%,2.2%,2.4%,"R$ 238,20",R$ 6.053.322,R$ 6.053.322,10.0
